chrom	start	end	pas	score	strand	polyAsite_exon_idx	nr_polyAsites_on_exon	exon	gene	CF1m25_KD_2	CF1m25_KD_3	CF1m25_OE_1	CF1m25_OE_2	CF1m25_OE_3	CF1m68_KD_1	CF1m68_KD_2	CF1m68_KD_3	CF1m68_OE_1	CF1m68_OE_2	CF1m68_OE_3	WT1_OE	WT2_OE	WT3_OE
5	180576789	180576838	5:+:180576819:+	9	+	1	2	ENST00000393356:14:14:180573988:180578405	ENST00000393356	116.40211000000001	110.125386	68.187531	60.524243999999996	57.076080000000005	109.241611	108.086148	105.72426499999999	84.526717	68.709988	64.92704300000001	94.889983	80.544624	78.392
5	180578374	180578428	5:+:180578404:+	8	+	2	2	ENST00000393356:14:14:180573988:180578405	ENST00000393356	24.602116	22.384509	50.226713000000004	47.094632	46.985913000000004	10.359596	7.36672	7.52905	76.19036700000001	74.271235	71.34007	56.006702000000004	61.782	59.486902
5	33468078	33468096	5:+:33468085:+	8	+	1	2	ENST00000265112:19:19:33467560:33469539	ENST00000265112	852.9438220000001	741.23869	1272.741197	1143.154851	1208.5926650000001	692.063184	634.697468	633.181168	805.5628820000001	726.738923	756.095918	701.044314	694.6839150000001	713.551972
5	33469510	33469540	5:+:33469532:+	8	+	2	2	ENST00000265112:19:19:33467560:33469539	ENST00000265112	4.53716	3.7072279999999997	5.351158	5.077049	6.130253	1.541739	1.405134	1.2702790000000002	4.730394	5.093479	6.043792	4.691854	4.632303	4.499584
5	34925618	34925641	5:+:34925620:+	6	+	1	2	ENST00000336767:10:10:34925226:34925996	ENST00000336767	576.8815860000001	524.732784	626.866995	621.6018230000001	653.538254	551.276935	525.069766	487.257864	734.044748	681.867801	704.189263	613.9679309999999	598.69828	596.939167
5	34925983	34925995	5:+:34925995:+	2	+	2	2	ENST00000336767:10:10:34925226:34925996	ENST00000336767	16.006875	15.496967999999999	49.710141	32.209234	26.691349	5.25744	6.657332000000001	6.099986	46.315213	43.277244	49.710678	34.265314000000004	27.650183000000002	39.401303999999996
5	37065177	37065200	5:+:37065200:+	9	+	1	2	ENST00000282516:47:47:37064527:37066413	ENST00000282516	87.61509699999999	78.237575	92.996243	81.906081	88.698285	91.16222900000001	97.868235	86.33927800000001	77.411739	85.601626	78.374967	85.395443	96.50632	80.137086
5	37066394	37066426	5:+:37066422:+	5	+	2	2	ENST00000282516:47:47:37064527:37066413	ENST00000282516	5.946216000000001	4.695195	10.304953	11.300528	14.487957999999999	3.6047849999999997	1.691617	2.342077	11.089285	11.746186	9.32804	12.136016999999999	10.754844	10.145451
5	37752644	37752679	5:+:37752670:+	10	+	1	2	ENST00000265107:18:18:37752486:37753435	ENST00000265107	111.216784	115.008765	127.950962	133.85939299999998	148.230274	127.86448200000001	142.64151999999999	128.483431	126.712529	128.653648	140.23153	142.58434499999998	142.30866899999998	135.55212
5	37753435	37753437	5:+:37753436:+	1	+	2	2	ENST00000265107:18:18:37752486:37753435	ENST00000265107	0.154996	0.0	0.7682359999999999	1.255614	0.437875	0.255108	0.0	0.0	1.3958540000000002	0.987511	0.21376799999999999	0.424853	0.41295699999999996	0.769891
5	55424946	55424997	5:+:55424979:+	9	+	1	2	ENST00000230640:27:27:55424720:55425581	ENST00000230640	211.78110499999997	222.95121400000002	237.702687	248.86637599999997	236.604912	259.74414	229.568812	226.837431	278.143306	241.992211	210.44446200000002	266.41974500000003	266.68062799999996	310.163371
5	55425552	55425597	5:+:55425578:+	9	+	2	2	ENST00000230640:27:27:55424720:55425581	ENST00000230640	55.967701	46.246264000000004	66.18746999999999	60.760808999999995	69.926766	36.768803000000005	37.993175	34.469551	69.133549	56.114889	62.556166000000005	63.118370999999996	58.173111999999996	52.164384000000005
5	57263115	57263146	5:+:57263135:+	6	+	1	2	ENST00000424459:13:13:57262594:57264679	ENST00000424459	318.23528	295.298625	326.089516	300.019007	270.511683	315.16909	303.317861	289.835332	305.45939500000003	280.106678	296.379028	269.208997	274.85	263.18291800000003
5	57264653	57264693	5:+:57264672:+	9	+	2	2	ENST00000424459:13:13:57262594:57264679	ENST00000424459	9.525217999999999	10.792363	40.557541	42.654489	44.510965999999996	3.782251	2.63292	4.154871	41.642979	44.386028	41.645811	34.154483	36.412059	32.917112
5	61544447	61544481	5:+:61544475:+	9	+	1	2	ENST00000252744:14:14:61543455:61546170	ENST00000252744	24.489392000000002	32.094813	16.861447000000002	16.341182	17.457894	51.65379	54.036253	50.824393	14.598307	15.678904999999999	25.593809	19.432405	18.457395	20.906814
5	61546143	61546185	5:+:61546171:+	9	+	2	2	ENST00000252744:14:14:61543455:61546170	ENST00000252744	29.632446	24.247532	42.014539	41.344282	44.111167	15.10682	14.924428	13.906908999999999	49.863009000000005	49.358234	43.725186	39.769931	42.031869	43.284976
5	62627482	62627513	5:+:62627508:+	4	+	1	2	ENST00000511713:6:6:62627154:62628546	ENST00000511713	65.802912	92.765394	82.095244	71.024091	64.12016	84.607067	96.21754399999999	69.82565	51.898629	60.255506000000004	73.30284499999999	66.849688	78.030971	76.818001
5	62628531	62628592	5:+:62628581:+	9	+	2	2	ENST00000511713:6:6:62627154:62628546	ENST00000511713	81.739334	77.597749	86.46624	81.633121	79.255411	72.162242	63.108231999999994	69.230207	80.959535	73.838116	69.416162	79.909299	76.020048	71.78804699999999
5	65664735	65664787	5:+:65664765:+	9	+	1	2	ENST00000399438:13:13:65664504:65666233	ENST00000399438	98.972088	95.541111	52.862556000000005	50.224568	57.494918000000006	131.069968	129.422351	132.863247	66.574483	64.413448	63.450103000000006	80.278736	77.600059	61.967661
5	65666211	65666241	5:+:65666231:+	7	+	2	2	ENST00000399438:13:13:65664504:65666233	ENST00000399438	29.294272999999997	22.008141000000002	60.915783999999995	54.00960799999999	52.716366	5.3905389999999995	4.829294	4.154871	64.151126	62.178554000000005	58.067046999999995	52.293857	46.682127	54.388513
5	69177654	69177707	5:+:69177694:+	10	+	1	2	ENST00000256442:9:9:69177524:69178245	ENST00000256442	614.320202	634.7546679999999	414.860463	443.486579	413.182846	579.16133	573.294495	571.334457	710.450938	674.331532	644.7230099999999	696.038438	701.470778	713.911254
5	69178230	69178265	5:+:69178265:+	9	+	2	2	ENST00000256442:9:9:69177524:69178245	ENST00000256442	39.002668	38.624804	108.824545	106.417854	106.765396	25.788073999999998	23.218809	20.337697	203.31002	189.77539199999998	168.856952	140.16453	122.52262900000001	143.23391999999998
5	69209945	69209956	5:+:69209946:+	2	+	1	2	ENST00000283006:9:9:69209707:69210357	ENST00000283006	226.60437400000004	153.492431	234.80193599999998	248.902771	259.412499	185.24156200000002	157.716011	171.65968600000002	157.111128	194.418427	176.45541799999998	189.410529	166.60133000000002	141.334856
5	69210327	69210366	5:+:69210356:+	10	+	2	2	ENST00000283006:9:9:69209707:69210357	ENST00000283006	166.240418	151.544725	184.11163200000001	181.463549	177.13003700000002	126.378202	151.959056	121.23225500000001	156.19994599999998	153.098881	139.765128	123.87234299999999	120.24238700000001	130.573492
5	69229440	69229478	5:+:69229466:+	9	+	1	2	ENST00000256441:4:4:69229208:69230129	ENST00000256441	190.588904	177.7776	201.251233	194.92955700000002	191.598957	240.48904500000003	214.65802599999998	229.417685	286.169467	231.926527	250.749367	229.328235	219.711227	247.18629700000002
5	69230045	69230059	5:+:69230052:+	8	+	2	2	ENST00000256441:4:4:69229208:69230129	ENST00000256441	3.917175	3.274405	16.583292	16.741523	13.497979	2.817278	1.991743	2.183292	21.616351	20.962956	15.527299	13.835429000000001	10.054611999999999	14.012014
5	72359202	72359252	5:+:72359233:+	9	+	1	2	ENST00000380639:10:10:72358203:72368395	ENST00000380639	48.203803	44.100964000000005	37.908453	36.212641999999995	40.969888	38.610015999999995	35.865010999999996	40.291663	21.655125	19.940796	22.63993	25.805198999999998	23.215381	17.981229000000003
5	72368371	72368417	5:+:72368394:+	9	+	2	2	ENST00000380639:10:10:72358203:72368395	ENST00000380639	9.792939	9.475074000000001	28.954534000000002	24.893917000000002	28.956877000000002	8.784583	8.471728	8.203885000000001	22.818336	24.566506	24.252903	16.532321	21.527642	18.066773
5	73941166	73941190	5:+:73941187:+	8	+	1	2	ENST00000513042:36:36:73940844:73941992	ENST00000513042	15.936422	17.811633	12.14607	12.02842	13.650282999999998	16.215985	24.214679999999998	14.092158	21.267387	14.483497	19.219648	15.017628	16.805566	16.116382
5	73941964	73941997	5:+:73941989:+	7	+	2	2	ENST00000513042:36:36:73940844:73941992	ENST00000513042	7.228457000000001	6.257124	11.510288000000001	7.57008	9.671330000000001	5.2907150000000005	3.042182	2.977216	16.24619	14.466172	12.068151	9.439124000000001	11.634622	11.616798
5	75598011	75598055	5:+:75598038:+	6	+	1	3	ENST00000241436:15:15:75597934:75601144	ENST00000241436	31.746029999999998	32.264179	31.404940999999997	46.057385	39.827605	36.768803000000005	38.743489000000004	40.371055	42.263359	44.541951	45.45476	47.140206	49.19578	35.02148
5	75599716	75599759	5:+:75599738:+	9	+	2	3	ENST00000241436:15:15:75597934:75601144	ENST00000241436	18.050006	12.909435	28.504189	21.982347	18.009997	17.524798999999998	15.115417	15.95788	21.965314000000003	23.89084	17.956476000000002	17.178836999999998	16.177152	18.408946
5	75601135	75601148	5:+:75601139:+	5	+	3	3	ENST00000241436:15:15:75597934:75601144	ENST00000241436	3.5367300000000004	2.9921290000000003	8.953918	7.4063039999999996	9.937863	2.883828	2.742057	1.6143129999999999	9.208758999999999	10.568102	11.679483	9.439124000000001	8.887559	8.058191
5	7900594	7900628	5:+:7900616:+	8	+	1	2	ENST00000264668:15:15:7899914:7901124	ENST00000264668	48.485614	50.593318	89.6319	108.91088500000001	103.947765	47.782806	52.467415	61.952567	82.21968100000001	79.676559	79.696439	79.595277	73.237076	95.500686
5	7901079	7901137	5:+:7901130:+	10	+	2	2	ENST00000264668:15:15:7899914:7901124	ENST00000264668	66.916066	55.006238	58.70379499999999	44.637995000000004	45.919782	55.314032999999995	47.856394	45.677116999999996	46.586628999999995	46.811494	43.647452	43.371945000000004	38.243435	38.956478000000004
5	79685318	79685355	5:+:79685350:+	7	+	1	2	ENST00000423041:16:16:79685199:79686648	ENST00000423041	59.61715600000001	71.509991	58.571341000000004	75.46423399999999	113.63813300000001	79.937485	93.29814	99.0553	68.435622	88.131041	67.919789	77.858921	96.81155	49.683624
5	79686614	79686657	5:+:79686640:+	9	+	2	2	ENST00000423041:16:16:79685199:79686648	ENST00000423041	41.313520000000004	33.666151	108.864281	96.791478	90.659204	39.475164	34.978276	39.166937	88.074513	88.56416	81.600914	75.476051	78.01301600000001	78.186696
5	83581417	83581462	5:+:83581458:+	9	+	1	2	ENST00000265077:15:15:83580307:83582303	ENST00000265077	95.787622	80.36405699999999	38.146871000000004	41.653636999999996	36.705365	172.885469	164.659827	156.08553600000002	65.799009	60.602001	66.909251	56.671689	68.89204699999999	58.751228000000005
5	83582271	83582307	5:+:83582296:+	9	+	2	2	ENST00000265077:15:15:83580307:83582303	ENST00000265077	64.027501	66.015012	99.68519	79.831588	95.59006	44.943345	48.702202	43.110095	156.083624	152.423216	152.707783	116.926921	132.954289	121.386128
5	87391599	87391642	5:+:87391634:+	9	+	1	2	ENST00000456692:25:25:87390800:87391931	ENST00000456692	8.271158	21.283631	20.344998	21.054285	38.038028000000004	28.250420000000002	20.72231	23.606019	10.449519	9.216771000000001	36.845757	36.666657	35.119323	38.272131
5	87391882	87391945	5:+:87391915:+	9	+	2	2	ENST00000456692:25:25:87390800:87391931	ENST00000456692	68.015129	49.953492	55.286471	54.373555	45.234412	43.945097	50.230114	49.765827	58.819739	62.99281800000001	36.554256	52.201496999999996	51.529886	45.560431
5	91164203	91164229	5:+:91164229:+	9	+	1	2	ENST00000405460:90:90:91163782:91164437	ENST00000405460	24.43303	23.777072	34.636829	31.863484999999997	30.232427	27.485096000000002	32.631840000000004	26.834644	24.388672	33.228885	32.259471000000005	37.701082	41.762549	30.915396
5	91164430	91164436	5:+:91164435:+	3	+	2	2	ENST00000405460:90:90:91163782:91164437	ENST00000405460	0.8736149999999999	1.7124759999999999	1.218581	1.947112	1.085169	0.0	0.0	0.0	2.539679	1.45528	3.614615	2.826196	2.585472	5.047062
5	94695614	94695673	5:+:94695649:+	9	+	1	2	ENST00000265140:21:21:94694831:94697621	ENST00000265140	40.933075	46.594404	49.736632	54.191581000000006	51.555045	48.171014	42.672406	45.544796000000005	50.134425	44.195456	42.481446999999996	39.751459000000004	41.403456	37.793088
5	94697580	94697626	5:+:94697603:+	7	+	2	2	ENST00000265140:21:21:94694831:94697621	ENST00000265140	8.891143	6.887541000000001	24.901429	22.419082999999997	19.038052	3.471685	4.106264	3.7579089999999997	21.848993	20.737735	18.558912	17.659105	15.997606	15.7571
5	95732215	95732219	5:+:95732219:+	2	+	1	2	ENST00000506817:2:2:95731859:95732751	ENST00000506817	78.963494	91.598653	76.532159	94.84436600000001	104.423716	81.312849	81.347684	80.570094	78.167827	93.120571	92.988896	102.943717	71.800702	81.26625899999999
5	95732498	95732500	5:+:95732499:+	1	+	2	2	ENST00000506817:2:2:95731859:95732751	ENST00000506817	1.423146	1.8630229999999999	5.84124	5.495587	3.483964	1.3420889999999999	1.964459	1.0188700000000002	3.5090220000000003	2.460116	2.312577	4.636439	7.684596000000001	3.13089
5	95788961	95788989	5:+:95788986:+	3	+	1	2	ENST00000510313:4:4:95788762:95789383	ENST00000510313	136.946145	143.800946	128.58674299999998	142.266549	138.635096	114.94271599999999	113.092789	127.252848	126.86762399999999	118.67458799999999	87.256038	135.029351	154.24852099999998	113.447698
5	95789370	95789386	5:+:95789382:+	6	+	2	2	ENST00000510313:4:4:95788762:95789383	ENST00000510313	11.709255	8.421242	11.046698	5.513783999999999	7.862716000000001	8.274367	13.287379999999999	12.623398	5.234453	8.800977	9.366907000000001	11.323255	9.839156	2.8229330000000004
5	97029000	97029060	5:+:97029035:+	8	+	1	2	ENST00000231368:18:18:97028402:97037515	ENST00000231368	39.143574	43.790459999999996	3.933896	6.496439	3.71242	107.15638100000001	99.450716	111.202343	10.720935	8.627728999999999	3.653482	16.144412	4.578439	4.277172
5	97037498	97037523	5:+:97037523:+	9	+	2	2	ENST00000231368:18:18:97028402:97037515	ENST00000231368	34.028701	30.100061	53.498337	43.746327	45.34864	21.063034	18.826061	19.226202	42.651096	43.58909	44.230455	42.208217	44.491658	36.869219
5	98793816	98793858	5:+:98793847:+	5	+	1	2	ENST00000308234:5:5:98793085:98796494	ENST00000308234	23.319876	34.889348	18.106517999999998	35.357368	41.845639	56.61175600000001	58.087949	60.39118199999999	12.388205000000001	17.87915	23.961402	16.070525	14.040547	10.162560000000001
5	98796459	98796500	5:+:98796492:+	9	+	2	2	ENST00000308234:5:5:98793085:98796494	ENST00000308234	59.22261999999999	46.88609	88.26762	82.961524	88.56501899999999	31.966121	31.745105	33.040487	53.023067000000005	49.791353	52.489656999999994	45.385378	48.441684	47.151539
5	103548832	103548879	5:-:103548856:-	10	-	2	2	ENST00000230792:7:7:103548855:103550971	ENST00000230792	17.810467000000003	12.420156	69.300148	57.212334	47.023989	12.245175999999999	10.095134	11.339887	46.024409999999996	45.529462	37.817428	44.221651	36.196603	39.794804
5	103550849	103550882	5:-:103550857:-	9	-	1	2	ENST00000230792:7:7:103548855:103550971	ENST00000230792	77.07535899999999	86.216585	60.425703000000006	85.927686	80.32154200000001	69.644438	79.84705600000001	74.09961	69.598834	76.021035	54.530165000000004	53.790078	68.640681	82.138802
5	107376877	107376915	5:-:107376896:-	9	-	2	2	ENST00000333274:5:5:107376889:107381376	ENST00000333274	22.474442	20.9449	51.829411	47.658747999999996	49.517974	21.894907	23.041462	22.481292	44.35714	42.09916	43.997254	42.762373	44.581431	44.636562
5	107380960	107381013	5:-:107380980:-	7	-	1	2	ENST00000333274:5:5:107376889:107381376	ENST00000333274	66.64834499999999	76.863831	15.099803	19.070778	36.343641999999996	117.626894	131.359525	118.321199	29.177227000000002	31.686981	27.537151	27.763216999999997	40.11072	24.87603
5	115520889	115520923	5:-:115520890:-	9	-	2	2	ENST00000274457:3:3:115520908:115525617	ENST00000274457	9.271588000000001	8.129557	17.974064000000002	16.450366	12.717419	7.941617999999999	7.475855999999999	6.761589	18.708322	21.811870000000003	17.276307	15.885806	14.345776999999998	13.293448999999999
5	115522732	115522780	5:-:115522746:-	9	-	1	2	ENST00000274457:3:3:115520908:115525617	ENST00000274457	37.227257	34.644709000000006	28.928044	31.572328000000002	30.575112	39.941013	38.784415	39.299257	29.642512	28.066107000000002	26.332278999999996	29.222494	29.481559000000004	27.08305
5	132191960	132192022	5:-:132191996:-	9	-	2	2	ENST00000401867:16:16:132191838:132193080	ENST00000401867	7.6089020000000005	9.625621	23.550394	28.551575	24.654278	6.832453	5.907018	4.221031	27.238540999999998	30.301001	28.15902	25.047852	21.868781	21.88201
5	132192587	132192622	5:-:132192613:-	6	-	1	2	ENST00000401867:16:16:132191838:132193080	ENST00000401867	115.64121999999999	114.604169	79.101775	84.945031	62.901724	152.709767	166.801632	151.679255	57.11369499999999	58.280483999999994	68.15299	78.523909	110.97778000000001	87.562256
5	132692623	132692648	5:-:132692633:-	9	-	2	2	ENST00000378746:17:17:132692628:132696682	ENST00000378746	37.438615999999996	33.233327	52.690365	44.456022	42.492932	21.761807	20.79052	18.961561	55.116848	52.840509999999995	50.371414	48.377821000000004	44.994389	43.575824
5	132696545	132696552	5:-:132696546:-	1	-	1	2	ENST00000378746:17:17:132692628:132696682	ENST00000378746	91.644997	99.427115	61.087975	58.959276	65.433785	139.788001	149.080579	162.860357	83.634922	81.443685	84.59366	70.913499	69.64614300000001	38.562978
5	132755998	132756024	5:-:132756005:-	9	-	2	2	ENST00000620483:11:11:132756005:132758824	ENST00000620483	138.679284	132.698079	247.35861400000002	251.796142	247.456602	71.485651	78.005376	73.636487	259.764561	261.34396499999997	262.448284	230.93528700000002	235.54724	234.919369
5	132758133	132758168	5:-:132758144:-	9	-	1	2	ENST00000620483:11:11:132756005:132758824	ENST00000620483	142.258286	131.879478	4.887568	7.206134	17.629236	194.902384	209.774164	194.47178	11.864759	36.08747	10.843846000000001	46.345915000000005	41.816413	22.720335000000002
5	132996975	132997003	5:-:132996988:-	6	-	2	2	ENST00000324170:4:4:132996985:132998850	ENST00000324170	33.77507	30.786933	58.173978000000005	52.7176	54.848628000000005	16.737292	14.365103	15.680007000000002	62.386920999999994	55.006105000000005	47.650736	44.424841	40.254357	47.100213000000004
5	132998325	132998346	5:-:132998346:-	2	-	1	2	ENST00000324170:4:4:132996985:132998850	ENST00000324170	41.693965000000006	44.533788	48.557787	52.208075	58.618163	55.91298199999999	54.431872999999996	55.12481700000001	53.139388000000004	59.891686	65.004777	61.345071999999995	58.55016	52.318362
5	138506079	138506108	5:-:138506080:-	10	-	3	3	ENST00000499810:11:11:138506095:138508387	ENST00000499810	160.06875300000002	156.66333500000002	391.561732	358.63253399999996	371.127789	42.647375	40.639737	39.497739	380.602871	369.450451	366.067258	329.31645299999997	302.284727	328.452556
5	138507393	138507440	5:-:138507411:-	7	-	2	3	ENST00000499810:11:11:138506095:138508387	ENST00000499810	294.0277	304.792517	142.414984	129.674013	100.368611	382.018434	357.858871	354.143208	102.963623	72.608058	60.126989	106.08393500000001	138.268869	135.569229
5	138507946	138507980	5:-:138507961:-	8	-	1	3	ENST00000499810:11:11:138506095:138508387	ENST00000499810	343.358747	344.330014	106.519838	159.845148	195.901557	332.239131	350.178384	339.03218	158.720238	123.421572	128.45488	207.679206	174.698883	159.76091100000002
5	138946708	138946748	5:-:138946725:-	7	-	2	2	ENST00000394817:10:10:138946720:138947473	ENST00000394817	5.6362239999999995	10.143127999999999	11.033453	10.044914	13.726435999999998	4.969057	3.6151489999999997	8.534687	13.260613000000001	14.015729	13.642257999999998	8.275397	13.232588	9.204473
5	138946989	138947017	5:-:138946990:-	3	-	1	2	ENST00000394817:10:10:138946720:138947473	ENST00000394817	74.863141	72.94019	39.378696999999995	53.372703	60.788501000000004	91.250963	105.507796	87.291987	40.188965	59.995635	59.407953000000006	72.631383	65.354978	71.257678
5	139410190	139410221	5:-:139410194:-	9	-	2	2	ENST00000302060:8:8:139410203:139414272	ENST00000302060	20.854028	19.072467	44.690119	45.202112	46.985913000000004	16.437818	17.570991	17.850067000000003	41.0226	42.948074	42.831249	32.861452	35.011595	32.763134
5	139414036	139414084	5:-:139414055:-	9	-	1	2	ENST00000302060:8:8:139410203:139414272	ENST00000302060	81.20389300000001	80.157054	77.790476	51.589366	73.582072	101.27781	80.938422	85.002838	58.276906999999994	67.635853	68.79429300000001	87.963033	61.297224	48.229386
5	141639292	141639326	5:-:141639303:-	8	-	2	2	ENST00000435817:20:20:141639302:141641563	ENST00000435817	7.031189	6.66172	10.251971000000001	12.920088	9.119227	6.8768199999999995	7.10752	6.735125	10.759708	13.478660999999999	13.642257999999998	11.304783	11.47303	12.181385
5	141640981	141641017	5:-:141640982:-	2	-	1	2	ENST00000435817:20:20:141639302:141641563	ENST00000435817	7.721626	7.677915	12.46396	11.700869	13.517017000000001	12.311726	17.966611	11.485439999999999	14.326891	21.569323	18.753246	13.041138	16.769656	14.662144
5	144158156	144158200	5:-:144158167:-	9	-	2	2	ENST00000274496:6:6:144158159:144160559	ENST00000274496	19.684510999999997	12.486021000000001	43.736447	28.751746	29.166296000000003	8.828949	9.099263	6.814518	39.471651	39.673694	30.180095	26.691848999999998	24.723573000000002	29.170309999999997
5	144159261	144159302	5:-:144159275:-	9	-	1	2	ENST00000274496:6:6:144158159:144160559	ENST00000274496	123.41920800000001	129.09435200000001	106.917201	111.549494	109.544952	147.285953	145.901976	150.91179499999998	106.899156	103.879245	112.519479	114.8396	118.62646699999999	106.77531
5	146113012	146113050	5:-:146113019:-	10	-	2	2	ENST00000394434:32:32:146113038:146114311	ENST00000394434	109.413192	102.69211	225.84801800000002	184.284132	181.470713	79.760019	69.751922	62.746491000000006	158.371274	150.604116	135.975612	132.073852	120.15261299999999	127.630798
5	146113896	146113913	5:-:146113911:-	5	-	1	2	ENST00000394434:32:32:146113038:146114311	ENST00000394434	360.25332799999995	317.62667799999997	457.74920199999997	427.87328899999994	491.448278	345.91513	307.84702999999996	308.373466	334.539687	326.22518199999996	339.54064500000004	337.961287	369.524945	316.784432
5	150443413	150443439	5:-:150443420:-	4	-	2	2	ENST00000401695:5:5:150443190:150444353	ENST00000401695	36.339552000000005	38.464847999999996	44.266264	53.918622	53.154242	46.196701000000004	47.10608	45.663885	70.16105300000001	58.904175	57.056509	44.90511	55.839006000000005	50.333755
5	150444268	150444284	5:-:150444269:-	3	-	1	2	ENST00000401695:5:5:150443190:150444353	ENST00000401695	6275.0051060000005	6393.52949	4947.238507	6264.222902	5819.837353	6834.2390159999995	7309.764014	7328.385270000001	6350.709416	6907.727268000001	7080.662299	6200.784249	6273.108326	6459.726615
5	151661424	151661471	5:-:151661450:-	7	-	2	2	ENST00000231061:10:10:151661096:151663599	ENST00000231061	8.891143	9.108115	6.781666	9.207838	8.414819	16.692926	16.479625	16.301914	26.579388	28.672472999999997	26.390579	24.087315	25.082666	20.136924
5	151662413	151662454	5:-:151662436:-	9	-	1	2	ENST00000231061:10:10:151661096:151663599	ENST00000231061	250.4456	249.91800800000001	93.155188	90.09486899999999	80.24539	306.994548	322.416764	317.26542	314.862023	310.979395	322.439239	252.36265299999997	274.77818199999996	262.32748399999997
5	160091319	160091353	5:-:160091320:-	7	-	2	2	ENST00000307063:2:2:160091339:160094065	ENST00000307063	18.994073999999998	18.44205	33.881839	34.028965	34.230418	21.806174	21.445339	21.885849	42.631709	43.398517	45.649094	35.780007	39.57208	43.456063
5	160092917	160092918	5:-:160092918:-	1	-	1	2	ENST00000307063:2:2:160091339:160094065	ENST00000307063	25.856176	29.761328999999996	19.046944	19.471119	20.294564	28.427885999999997	27.693409000000003	23.050272	34.295359000000005	28.481901	24.933073	32.399656	33.234084	17.895685999999998
5	160401631	160401659	5:-:160401642:-	8	-	2	2	ENST00000297151:16:16:160401641:160403464	ENST00000297151	45.540687	33.167463	72.18765400000001	63.836154	71.773457	34.805582	31.676895000000002	32.180402	75.240411	76.055685	66.656617	60.569253	65.37293299999999	61.231988
5	160403134	160403155	5:-:160403152:-	6	-	1	2	ENST00000297151:16:16:160401641:160403464	ENST00000297151	149.951731	164.134247	126.732381	134.114156	127.516873	172.175604	155.096733	167.200477	145.905522	118.951784	130.32048799999998	149.88073300000002	151.698958	168.914058
5	16473034	16473060	5:-:16473039:-	6	-	2	2	ENST00000306320:9:9:16473054:16475234	ENST00000306320	29.914257	29.112094	54.1871	48.695995	44.701346	30.124908	29.739720000000002	29.944182	31.309782000000002	31.09794	31.2878	28.502091999999998	29.625196000000003	28.041137
5	16474558	16474577	5:-:16474569:-	4	-	1	2	ENST00000306320:9:9:16473054:16475234	ENST00000306320	18.951802	20.681442	30.517496	29.698006	45.615173	35.948021000000004	44.159392	34.879745	9.712817999999999	19.195831	14.302994	22.055410000000002	29.355876000000002	20.393554
5	172209625	172209656	5:-:172209646:-	9	-	2	2	ENST00000393792:3:3:172209640:172212227	ENST00000393792	71.05869	67.31348299999999	108.956999	98.06529	90.982851	33.862792	33.586785	34.032892	98.698513	92.531529	86.420401	91.10325	85.553975	89.786385
5	172211623	172211648	5:-:172211634:-	8	-	1	2	ENST00000393792:3:3:172209640:172212227	ENST00000393792	60.814854000000004	73.580017	31.100296000000004	40.325233000000004	51.497931	115.364199	114.03409199999999	110.44811499999999	21.131679000000002	28.759096999999997	31.501566999999998	47.435756	34.850003	36.698132
5	173314704	173314754	5:-:173314708:-	9	-	2	2	ENST00000265087:4:4:173314713:173318249	ENST00000265087	97.605304	68.056811	301.55895899999996	298.381249	301.25813700000003	59.67305	56.137131999999994	54.926336	135.397843	159.24917	156.419566	92.507112	115.951222	93.019926
5	173317354	173317378	5:-:173317355:-	2	-	1	2	ENST00000265087:4:4:173314713:173318249	ENST00000265087	207.948473	150.443847	223.781729	319.362745	300.325273	147.785077	139.531127	124.38148799999999	78.206601	96.568198	98.818921	88.406358	113.563251	63.764072999999996
5	180233145	180233146	5:-:180233146:-	1	-	3	3	ENST00000452135:12:12:180233143:180236526	ENST00000452135	0.958158	0.583371	1.218581	1.201022	0.6472939999999999	0.343841	0.682104	0.0	0.0	0.814264	0.330368	0.0	0.825915	0.0
5	180233575	180233609	5:-:180233580:-	9	-	2	3	ENST00000452135:12:12:180233143:180236526	ENST00000452135	31.069683	27.72894	66.69079599999999	68.82221700000001	67.470857	11.978976	9.181115	10.744442999999999	74.67819200000001	72.971878	75.129586	63.931132999999996	61.943592	60.75294399999999
5	180235731	180235794	5:-:180235752:-	9	-	1	3	ENST00000452135:12:12:180233143:180236526	ENST00000452135	160.731009	157.086749	168.12438500000002	172.00095	165.688168	172.441803	186.746344	185.698916	139.934368	145.562612	144.545748	144.893328	165.577914	149.136417
5	31400509	31400515	5:-:31400515:-	3	-	2	2	ENST00000344624:33:33:31400502:31401562	ENST00000344624	4.241258	3.980096	22.066905	18.579451000000002	22.103179	3.859892	3.1240349999999997	4.0754790000000005	29.584351	27.563689	28.819755999999998	17.289668	15.907832999999998	18.391838
5	31401298	31401308	5:-:31401301:-	6	-	1	2	ENST00000344624:33:33:31400502:31401562	ENST00000344624	217.262333	231.95582799999997	323.254992	263.478814	307.712037	212.83757400000002	226.294715	209.01382900000002	281.846197	249.09536200000002	309.36055	279.276164	315.158222	284.483233
5	32226984	32227037	5:-:32227009:-	10	-	2	2	ENST00000280285:15:15:32226994:32230347	ENST00000280285	42.666213	40.986515999999995	62.650937	63.74516800000001	61.37868	18.711605	18.539578	17.453104999999997	72.70073199999999	67.895724	67.492254	62.545743	69.053639	67.305571
